day,timestamp,emeralds_value,emeralds_pnl_increment,tomatoes_value,tomatoes_pnl_increment,portfolio_value_total,pnl_increment_total
-1,823000,8016.0,0.0,8986.5,0.0,17002.5,0.0
-1,823100,8016.0,0.0,8985.0,-1.5,17001.0,-1.5
-1,823200,8016.0,0.0,8986.5,1.5,17002.5,1.5
-1,823300,8016.0,0.0,8989.5,3.0,17005.5,3.0
-1,823400,8016.0,0.0,8989.5,0.0,17005.5,0.0
-1,823500,8016.0,0.0,8988.0,-1.5,17004.0,-1.5
-1,823600,8016.0,0.0,8991.0,3.0,17007.0,3.0
-1,823700,8016.0,0.0,8991.0,0.0,17007.0,0.0
-1,823800,8040.0,24.0,8992.5,1.5,17032.5,25.5
-1,823900,8016.0,-24.0,8992.5,0.0,17008.5,-24.0
-1,824000,8016.0,0.0,8989.5,-3.0,17005.5,-3.0
-1,824100,8016.0,0.0,8989.5,0.0,17005.5,0.0
-1,824200,8016.0,0.0,8980.5,-9.0,16996.5,-9.0
-1,824300,8016.0,0.0,8989.5,9.0,17005.5,9.0
-1,824400,8016.0,0.0,8991.0,1.5,17007.0,1.5
-1,824500,8016.0,0.0,8989.5,-1.5,17005.5,-1.5
-1,824600,8016.0,0.0,8989.5,0.0,17005.5,0.0
-1,824700,8016.0,0.0,8986.5,-3.0,17002.5,-3.0
-1,824800,8016.0,0.0,8985.0,-1.5,17001.0,-1.5
-1,824900,8016.0,0.0,8986.5,1.5,17002.5,1.5
-1,825000,8016.0,0.0,8982.0,-4.5,16998.0,-4.5
-1,825100,8016.0,0.0,8985.0,3.0,17001.0,3.0
-1,825200,8016.0,0.0,8983.5,-1.5,16999.5,-1.5
-1,825300,8016.0,0.0,8980.5,-3.0,16996.5,-3.0
-1,825400,8016.0,0.0,8983.5,3.0,16999.5,3.0
-1,825500,8016.0,0.0,8980.5,-3.0,16996.5,-3.0
-1,825600,8016.0,0.0,8980.5,0.0,16996.5,0.0
-1,825700,8016.0,0.0,8982.0,1.5,16998.0,1.5
-1,825800,8016.0,0.0,8983.5,1.5,16999.5,1.5
-1,825900,8016.0,0.0,8986.5,3.0,17002.5,3.0
-1,826000,8016.0,0.0,8994.5,8.0,17010.5,8.0
-1,826100,8016.0,0.0,8994.0,-0.5,17010.0,-0.5
-1,826200,8016.0,0.0,8994.0,0.0,17010.0,0.0
-1,826300,8016.0,0.0,8994.0,0.0,17010.0,0.0
-1,826400,8016.0,0.0,8993.5,-0.5,17009.5,-0.5
-1,826500,8016.0,0.0,8993.5,0.0,17009.5,0.0
-1,826600,8016.0,0.0,8994.5,1.0,17010.5,1.0
-1,826700,8016.0,0.0,8994.0,-0.5,17010.0,-0.5
-1,826800,8016.0,0.0,8994.5,0.5,17010.5,0.5
-1,826900,8016.0,0.0,8994.5,0.0,17010.5,0.0
-1,827000,8016.0,0.0,8994.0,-0.5,17010.0,-0.5
-1,827100,8016.0,0.0,8994.5,0.5,17010.5,0.5
-1,827200,8016.0,0.0,8994.5,0.0,17010.5,0.0
-1,827300,8016.0,0.0,8995.5,1.0,17011.5,1.0
-1,827400,8016.0,0.0,9004.5,9.0,17020.5,9.0
-1,827500,8016.0,0.0,9007.0,2.5,17023.0,2.5
-1,827600,8016.0,0.0,9007.5,0.5,17023.5,0.5
-1,827700,8016.0,0.0,9006.5,-1.0,17022.5,-1.0
-1,827800,8016.0,0.0,9006.0,-0.5,17022.0,-0.5
-1,827900,8016.0,0.0,9006.5,0.5,17022.5,0.5
-1,828000,8016.0,0.0,9006.5,0.0,17022.5,0.0
-1,828100,8065.0,49.0,9005.5,-1.0,17070.5,48.0
-1,828200,8065.0,0.0,9006.0,0.5,17071.0,0.5
-1,828300,8065.0,0.0,9005.5,-0.5,17070.5,-0.5
-1,828400,8065.0,0.0,9006.0,0.5,17071.0,0.5
-1,828500,8065.0,0.0,9006.5,0.5,17071.5,0.5
-1,828600,8065.0,0.0,9006.0,-0.5,17071.0,-0.5
-1,828700,8065.0,0.0,9005.5,-0.5,17070.5,-0.5
-1,828800,8065.0,0.0,9009.5,4.0,17074.5,4.0
-1,828900,8065.0,0.0,9006.5,-3.0,17071.5,-3.0
-1,829000,8065.0,0.0,9006.5,0.0,17071.5,0.0
-1,829100,8065.0,0.0,9005.5,-1.0,17070.5,-1.0
-1,829200,8065.0,0.0,9006.0,0.5,17071.0,0.5
-1,829300,8065.0,0.0,9006.5,0.5,17071.5,0.5
-1,829400,8065.0,0.0,9005.5,-1.0,17070.5,-1.0
-1,829500,8065.0,0.0,9005.5,0.0,17070.5,0.0
-1,829600,8065.0,0.0,9005.5,0.0,17070.5,0.0
-1,829700,8065.0,0.0,9016.5,11.0,17081.5,11.0
-1,829800,8065.0,0.0,9019.5,3.0,17084.5,3.0
-1,829900,8065.0,0.0,9019.5,0.0,17084.5,0.0
-1,830000,8065.0,0.0,9021.0,1.5,17086.0,1.5
-1,830100,8065.0,0.0,9021.0,0.0,17086.0,0.0
-1,830200,8065.0,0.0,9022.5,1.5,17087.5,1.5
-1,830300,8065.0,0.0,9019.5,-3.0,17084.5,-3.0
-1,830400,8065.0,0.0,9022.5,3.0,17087.5,3.0
-1,830500,8065.0,0.0,9022.5,0.0,17087.5,0.0
-1,830600,8065.0,0.0,9024.0,1.5,17089.0,1.5
-1,830700,8065.0,0.0,9034.5,10.5,17099.5,10.5
-1,830800,8065.0,0.0,9039.5,5.0,17104.5,5.0
-1,830900,8065.0,0.0,9061.5,22.0,17126.5,22.0
-1,831000,8065.0,0.0,9061.5,0.0,17126.5,0.0
-1,831100,8065.0,0.0,9060.0,-1.5,17125.0,-1.5
-1,831200,8065.0,0.0,9060.0,0.0,17125.0,0.0
-1,831300,8065.0,0.0,9060.0,0.0,17125.0,0.0
-1,831400,8065.0,0.0,9061.5,1.5,17126.5,1.5
-1,831500,8065.0,0.0,9069.0,7.5,17134.0,7.5
-1,831600,8065.0,0.0,9060.0,-9.0,17125.0,-9.0
-1,831700,8065.0,0.0,9061.5,1.5,17126.5,1.5
-1,831800,8065.0,0.0,9060.0,-1.5,17125.0,-1.5
-1,831900,8065.0,0.0,9061.5,1.5,17126.5,1.5
-1,832000,8065.0,0.0,9061.5,0.0,17126.5,0.0
-1,832100,8065.0,0.0,9046.5,-15.0,17111.5,-15.0
-1,832200,8065.0,0.0,9061.5,15.0,17126.5,15.0
-1,832300,8086.0,21.0,9061.5,0.0,17147.5,21.0
-1,832400,8086.0,0.0,9052.5,-9.0,17138.5,-9.0
-1,832500,8086.0,0.0,9063.0,10.5,17149.0,10.5
-1,832600,8086.0,0.0,9064.5,1.5,17150.5,1.5
-1,832700,8086.0,0.0,9060.0,-4.5,17146.0,-4.5
-1,832800,8086.0,0.0,9063.0,3.0,17149.0,3.0
-1,832900,8086.0,0.0,9064.5,1.5,17150.5,1.5
-1,833000,8086.0,0.0,9066.0,1.5,17152.0,1.5
-1,833100,8086.0,0.0,9066.0,0.0,17152.0,0.0
-1,833200,8086.0,0.0,9066.0,0.0,17152.0,0.0
-1,833300,8086.0,0.0,9069.0,3.0,17155.0,3.0
-1,833400,8086.0,0.0,9070.5,1.5,17156.5,1.5
-1,833500,8086.0,0.0,9070.5,0.0,17156.5,0.0
-1,833600,8086.0,0.0,9067.5,-3.0,17153.5,-3.0
-1,833700,8102.0,16.0,9067.5,0.0,17169.5,16.0
-1,833800,8086.0,-16.0,9066.0,-1.5,17152.0,-17.5
-1,833900,8086.0,0.0,9067.5,1.5,17153.5,1.5
-1,834000,8086.0,0.0,9069.0,1.5,17155.0,1.5
-1,834100,8086.0,0.0,9069.0,0.0,17155.0,0.0
-1,834200,8086.0,0.0,9067.5,-1.5,17153.5,-1.5
-1,834300,8086.0,0.0,9067.5,0.0,17153.5,0.0
-1,834400,8086.0,0.0,9075.0,7.5,17161.0,7.5
-1,834500,8086.0,0.0,9070.5,-4.5,17156.5,-4.5
-1,834600,8086.0,0.0,9061.5,-9.0,17147.5,-9.0
-1,834700,8086.0,0.0,9069.0,7.5,17155.0,7.5
-1,834800,8135.0,49.0,9069.0,0.0,17204.0,49.0
-1,834900,8135.0,0.0,9070.5,1.5,17205.5,1.5
-1,835000,8135.0,0.0,9070.5,0.0,17205.5,0.0
-1,835100,8135.0,0.0,9073.5,3.0,17208.5,3.0
-1,835200,8135.0,0.0,9073.5,0.0,17208.5,0.0
-1,835300,8135.0,0.0,9073.5,0.0,17208.5,0.0
-1,835400,8135.0,0.0,9072.0,-1.5,17207.0,-1.5
-1,835500,8135.0,0.0,9072.0,0.0,17207.0,0.0
-1,835600,8123.0,-12.0,9081.0,9.0,17204.0,-3.0
-1,835700,8135.0,12.0,9075.0,-6.0,17210.0,6.0
-1,835800,8135.0,0.0,9075.0,0.0,17210.0,0.0
-1,835900,8135.0,0.0,9075.0,0.0,17210.0,0.0
-1,836000,8135.0,0.0,9076.5,1.5,17211.5,1.5
-1,836100,8135.0,0.0,9079.5,3.0,17214.5,3.0
-1,836200,8135.0,0.0,9066.0,-13.5,17201.0,-13.5
-1,836300,8135.0,0.0,9078.0,12.0,17213.0,12.0
-1,836400,8135.0,0.0,9079.5,1.5,17214.5,1.5
-1,836500,8135.0,0.0,9081.0,1.5,17216.0,1.5
-1,836600,8135.0,0.0,9079.5,-1.5,17214.5,-1.5
-1,836700,8135.0,0.0,9078.0,-1.5,17213.0,-1.5
-1,836800,8135.0,0.0,9079.5,1.5,17214.5,1.5
-1,836900,8135.0,0.0,9091.5,12.0,17226.5,12.0
-1,837000,8135.0,0.0,9081.0,-10.5,17216.0,-10.5
-1,837100,8135.0,0.0,9081.0,0.0,17216.0,0.0
-1,837200,8135.0,0.0,9079.5,-1.5,17214.5,-1.5
-1,837300,8135.0,0.0,9079.5,0.0,17214.5,0.0
-1,837400,8135.0,0.0,9087.0,7.5,17222.0,7.5
-1,837500,8135.0,0.0,9079.5,-7.5,17214.5,-7.5
-1,837600,8135.0,0.0,9078.0,-1.5,17213.0,-1.5
-1,837700,8135.0,0.0,9078.0,0.0,17213.0,0.0
-1,837800,8135.0,0.0,9076.5,-1.5,17211.5,-1.5
-1,837900,8135.0,0.0,9073.5,-3.0,17208.5,-3.0
-1,838000,8135.0,0.0,9072.0,-1.5,17207.0,-1.5
-1,838100,8147.0,12.0,9073.5,1.5,17220.5,13.5
-1,838200,8135.0,-12.0,9072.0,-1.5,17207.0,-13.5
-1,838300,8135.0,0.0,9070.5,-1.5,17205.5,-1.5
-1,838400,8135.0,0.0,9070.5,0.0,17205.5,0.0
-1,838500,8135.0,0.0,9069.0,-1.5,17204.0,-1.5
-1,838600,8135.0,0.0,9078.0,9.0,17213.0,9.0
-1,838700,8135.0,0.0,9069.0,-9.0,17204.0,-9.0
-1,838800,8135.0,0.0,9069.0,0.0,17204.0,0.0
-1,838900,8135.0,0.0,9069.0,0.0,17204.0,0.0
-1,839000,8135.0,0.0,9069.0,0.0,17204.0,0.0
-1,839100,8135.0,0.0,9070.5,1.5,17205.5,1.5
-1,839200,8135.0,0.0,9070.5,0.0,17205.5,0.0
-1,839300,8135.0,0.0,9075.0,4.5,17210.0,4.5
-1,839400,8135.0,0.0,9075.0,0.0,17210.0,0.0
-1,839500,8135.0,0.0,9079.5,4.5,17214.5,4.5
-1,839600,8135.0,0.0,9069.0,-10.5,17204.0,-10.5
-1,839700,8135.0,0.0,9064.5,-4.5,17199.5,-4.5
-1,839800,8135.0,0.0,9064.5,0.0,17199.5,0.0
-1,839900,8135.0,0.0,9064.5,0.0,17199.5,0.0
-1,840000,8135.0,0.0,9064.5,0.0,17199.5,0.0
-1,840100,8135.0,0.0,9064.5,0.0,17199.5,0.0
-1,840200,8135.0,0.0,9066.0,1.5,17201.0,1.5
-1,840300,8135.0,0.0,9066.0,0.0,17201.0,0.0
-1,840400,8135.0,0.0,9064.5,-1.5,17199.5,-1.5
-1,840500,8135.0,0.0,9054.0,-10.5,17189.0,-10.5
-1,840600,8135.0,0.0,9075.0,21.0,17210.0,21.0
-1,840700,8135.0,0.0,9066.0,-9.0,17201.0,-9.0
-1,840800,8135.0,0.0,9078.5,12.5,17213.5,12.5
-1,840900,8135.0,0.0,9078.5,0.0,17213.5,0.0
-1,841000,8135.0,0.0,9081.5,3.0,17216.5,3.0
-1,841100,8135.0,0.0,9079.5,-2.0,17214.5,-2.0
-1,841200,8135.0,0.0,9075.5,-4.0,17210.5,-4.0
-1,841300,8135.0,0.0,9080.0,4.5,17215.0,4.5
-1,841400,8135.0,0.0,9079.5,-0.5,17214.5,-0.5
-1,841500,8135.0,0.0,9080.5,1.0,17215.5,1.0
-1,841600,8123.0,-12.0,9080.5,0.0,17203.5,-12.0
-1,841700,8135.0,12.0,9080.5,0.0,17215.5,12.0
-1,841800,8135.0,0.0,9079.5,-1.0,17214.5,-1.0
-1,841900,8135.0,0.0,9079.5,0.0,17214.5,0.0
-1,842000,8135.0,0.0,9079.5,0.0,17214.5,0.0
-1,842100,8135.0,0.0,9080.0,0.5,17215.0,0.5
-1,842200,8135.0,0.0,9080.0,0.0,17215.0,0.0
-1,842300,8135.0,0.0,9079.5,-0.5,17214.5,-0.5
-1,842400,8135.0,0.0,9083.5,4.0,17218.5,4.0
-1,842500,8135.0,0.0,9080.0,-3.5,17215.0,-3.5
-1,842600,8135.0,0.0,9079.5,-0.5,17214.5,-0.5
-1,842700,8177.0,42.0,9079.5,0.0,17256.5,42.0
-1,842800,8177.0,0.0,9077.0,-2.5,17254.0,-2.5
-1,842900,8177.0,0.0,9077.0,0.0,17254.0,0.0
-1,843000,8177.0,0.0,9080.0,3.0,17257.0,3.0
-1,843100,8177.0,0.0,9079.5,-0.5,17256.5,-0.5
-1,843200,8177.0,0.0,9079.5,0.0,17256.5,0.0
-1,843300,8177.0,0.0,9080.5,1.0,17257.5,1.0
-1,843400,8177.0,0.0,9080.5,0.0,17257.5,0.0
-1,843500,8177.0,0.0,9079.5,-1.0,17256.5,-1.0
-1,843600,8177.0,0.0,9078.5,-1.0,17255.5,-1.0
-1,843700,8177.0,0.0,9078.5,0.0,17255.5,0.0
-1,843800,8177.0,0.0,9078.5,0.0,17255.5,0.0
-1,843900,8177.0,0.0,9079.5,1.0,17256.5,1.0
-1,844000,8165.0,-12.0,9080.0,0.5,17245.0,-11.5
-1,844100,8177.0,12.0,9080.5,0.5,17257.5,12.5
-1,844200,8177.0,0.0,9080.5,0.0,17257.5,0.0
-1,844300,8177.0,0.0,9080.5,0.0,17257.5,0.0
-1,844400,8189.0,12.0,9080.5,0.0,17269.5,12.0
-1,844500,8177.0,-12.0,9080.0,-0.5,17257.0,-12.5
-1,844600,8177.0,0.0,9080.5,0.5,17257.5,0.5
-1,844700,8177.0,0.0,9080.5,0.0,17257.5,0.0
-1,844800,8177.0,0.0,9080.0,-0.5,17257.0,-0.5
-1,844900,8177.0,0.0,9080.5,0.5,17257.5,0.5
-1,845000,8177.0,0.0,9080.5,0.0,17257.5,0.0
-1,845100,8177.0,0.0,9081.0,0.5,17258.0,0.5
-1,845200,8177.0,0.0,9081.0,0.0,17258.0,0.0
-1,845300,8177.0,0.0,9081.0,0.0,17258.0,0.0
-1,845400,8177.0,0.0,9081.0,0.0,17258.0,0.0
-1,845500,8177.0,0.0,9081.0,0.0,17258.0,0.0
-1,845600,8177.0,0.0,9081.5,0.5,17258.5,0.5
-1,845700,8177.0,0.0,9081.5,0.0,17258.5,0.0
-1,845800,8177.0,0.0,9080.5,-1.0,17257.5,-1.0
-1,845900,8189.0,12.0,9080.0,-0.5,17269.0,11.5
-1,846000,8189.0,0.0,9079.5,-0.5,17268.5,-0.5
-1,846100,8177.0,-12.0,9079.0,-0.5,17256.0,-12.5
-1,846200,8177.0,0.0,9075.5,-3.5,17252.5,-3.5
-1,846300,8177.0,0.0,9078.5,3.0,17255.5,3.0
-1,846400,8177.0,0.0,9079.0,0.5,17256.0,0.5
-1,846500,8165.0,-12.0,9091.0,12.0,17256.0,0.0
-1,846600,8177.0,12.0,9092.5,1.5,17269.5,13.5
-1,846700,8177.0,0.0,9089.5,-3.0,17266.5,-3.0
-1,846800,8177.0,0.0,9089.5,0.0,17266.5,0.0
-1,846900,8177.0,0.0,9092.5,3.0,17269.5,3.0
-1,847000,8177.0,0.0,9092.5,0.0,17269.5,0.0
-1,847100,8177.0,0.0,9094.0,1.5,17271.0,1.5
-1,847200,8177.0,0.0,9082.0,-12.0,17259.0,-12.0
-1,847300,8189.0,12.0,9095.5,13.5,17284.5,25.5
-1,847400,8177.0,-12.0,9095.5,0.0,17272.5,-12.0
-1,847500,8177.0,0.0,9097.0,1.5,17274.0,1.5
-1,847600,8177.0,0.0,9098.5,1.5,17275.5,1.5
-1,847700,8177.0,0.0,9095.5,-3.0,17272.5,-3.0
-1,847800,8177.0,0.0,9097.0,1.5,17274.0,1.5
-1,847900,8177.0,0.0,9095.5,-1.5,17272.5,-1.5
-1,848000,8177.0,0.0,9092.5,-3.0,17269.5,-3.0
-1,848100,8177.0,0.0,9100.0,7.5,17277.0,7.5
-1,848200,8189.0,12.0,9091.0,-9.0,17280.0,3.0
-1,848300,8177.0,-12.0,9088.0,-3.0,17265.0,-15.0
-1,848400,8177.0,0.0,9106.0,18.0,17283.0,18.0
-1,848500,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,848600,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,848700,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,848800,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,848900,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,849000,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,849100,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,849200,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,849300,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,849400,8165.0,-12.0,9106.0,0.0,17271.0,-12.0
-1,849500,8177.0,12.0,9106.0,0.0,17283.0,12.0
-1,849600,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,849700,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,849800,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,849900,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,850000,8177.0,0.0,9106.0,0.0,17283.0,0.0
-1,850100,8212.0,35.0,9106.0,0.0,17318.0,35.0
-1,850200,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,850300,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,850400,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,850500,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,850600,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,850700,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,850800,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,850900,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,851000,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,851100,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,851200,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,851300,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,851400,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,851500,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,851600,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,851700,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,851800,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,851900,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,852000,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,852100,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,852200,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,852300,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,852400,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,852500,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,852600,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,852700,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,852800,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,852900,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,853000,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,853100,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,853200,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,853300,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,853400,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,853500,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,853600,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,853700,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,853800,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,853900,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,854000,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,854100,8220.0,8.0,9106.0,0.0,17326.0,8.0
-1,854200,8212.0,-8.0,9106.0,0.0,17318.0,-8.0
-1,854300,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,854400,8212.0,0.0,9106.0,0.0,17318.0,0.0
-1,854500,8212.0,0.0,9122.5,16.5,17334.5,16.5
-1,854600,8212.0,0.0,9122.5,0.0,17334.5,0.0
-1,854700,8212.0,0.0,9122.5,0.0,17334.5,0.0
-1,854800,8212.0,0.0,9124.0,1.5,17336.0,1.5
-1,854900,8212.0,0.0,9125.5,1.5,17337.5,1.5
-1,855000,8212.0,0.0,9125.5,0.0,17337.5,0.0
-1,855100,8212.0,0.0,9116.5,-9.0,17328.5,-9.0
-1,855200,8212.0,0.0,9127.0,10.5,17339.0,10.5
-1,855300,8212.0,0.0,9128.5,1.5,17340.5,1.5
-1,855400,8212.0,0.0,9127.0,-1.5,17339.0,-1.5
-1,855500,8212.0,0.0,9128.5,1.5,17340.5,1.5
-1,855600,8212.0,0.0,9131.5,3.0,17343.5,3.0
-1,855700,8212.0,0.0,9131.5,0.0,17343.5,0.0
-1,855800,8212.0,0.0,9131.5,0.0,17343.5,0.0
-1,855900,8212.0,0.0,9131.5,0.0,17343.5,0.0
-1,856000,8212.0,0.0,9130.0,-1.5,17342.0,-1.5
-1,856100,8212.0,0.0,9130.0,0.0,17342.0,0.0
-1,856200,8212.0,0.0,9128.5,-1.5,17340.5,-1.5
-1,856300,8212.0,0.0,9128.5,0.0,17340.5,0.0
-1,856400,8212.0,0.0,9128.5,0.0,17340.5,0.0
-1,856500,8212.0,0.0,9128.5,0.0,17340.5,0.0
-1,856600,8212.0,0.0,9125.5,-3.0,17337.5,-3.0
-1,856700,8212.0,0.0,9124.0,-1.5,17336.0,-1.5
-1,856800,8212.0,0.0,9125.5,1.5,17337.5,1.5
-1,856900,8212.0,0.0,9124.0,-1.5,17336.0,-1.5
-1,857000,8220.0,8.0,9125.5,1.5,17345.5,9.5
-1,857100,8212.0,-8.0,9124.0,-1.5,17336.0,-9.5
-1,857200,8212.0,0.0,9122.5,-1.5,17334.5,-1.5
-1,857300,8212.0,0.0,9125.5,3.0,17337.5,3.0
-1,857400,8212.0,0.0,9118.0,-7.5,17330.0,-7.5
-1,857500,8212.0,0.0,9124.0,6.0,17336.0,6.0
-1,857600,8212.0,0.0,9125.5,1.5,17337.5,1.5
-1,857700,8212.0,0.0,9125.5,0.0,17337.5,0.0
-1,857800,8212.0,0.0,9124.0,-1.5,17336.0,-1.5
-1,857900,8212.0,0.0,9122.5,-1.5,17334.5,-1.5
-1,858000,8212.0,0.0,9122.5,0.0,17334.5,0.0
-1,858100,8212.0,0.0,9124.0,1.5,17336.0,1.5
-1,858200,8212.0,0.0,9122.5,-1.5,17334.5,-1.5
-1,858300,8212.0,0.0,9150.0,27.5,17362.0,27.5
-1,858400,8212.0,0.0,9148.0,-2.0,17360.0,-2.0
-1,858500,8212.0,0.0,9146.0,-2.0,17358.0,-2.0
-1,858600,8212.0,0.0,9147.0,1.0,17359.0,1.0
-1,858700,8212.0,0.0,9145.0,-2.0,17357.0,-2.0
-1,858800,8212.0,0.0,9146.0,1.0,17358.0,1.0
-1,858900,8212.0,0.0,9144.0,-2.0,17356.0,-2.0
-1,859000,8212.0,0.0,9144.0,0.0,17356.0,0.0
-1,859100,8212.0,0.0,9144.0,0.0,17356.0,0.0
-1,859200,8220.0,8.0,9145.0,1.0,17365.0,9.0
-1,859300,8212.0,-8.0,9145.0,0.0,17357.0,-8.0
-1,859400,8212.0,0.0,9146.0,1.0,17358.0,1.0
-1,859500,8212.0,0.0,9146.0,0.0,17358.0,0.0
-1,859600,8212.0,0.0,9146.0,0.0,17358.0,0.0
-1,859700,8212.0,0.0,9146.0,0.0,17358.0,0.0
-1,859800,8212.0,0.0,9140.0,-6.0,17352.0,-6.0
-1,859900,8212.0,0.0,9147.0,7.0,17359.0,7.0
-1,860000,8212.0,0.0,9146.0,-1.0,17358.0,-1.0
-1,860100,8204.0,-8.0,9146.0,0.0,17350.0,-8.0
-1,860200,8204.0,0.0,9147.0,1.0,17351.0,1.0
-1,860300,8212.0,8.0,9147.0,0.0,17359.0,8.0
-1,860400,8212.0,0.0,9146.0,-1.0,17358.0,-1.0
-1,860500,8212.0,0.0,9144.0,-2.0,17356.0,-2.0
-1,860600,8212.0,0.0,9143.0,-1.0,17355.0,-1.0
-1,860700,8212.0,0.0,9142.0,-1.0,17354.0,-1.0
-1,860800,8212.0,0.0,9141.0,-1.0,17353.0,-1.0
-1,860900,8212.0,0.0,9144.0,3.0,17356.0,3.0
-1,861000,8212.0,0.0,9144.0,0.0,17356.0,0.0
-1,861100,8212.0,0.0,9155.0,11.0,17367.0,11.0
-1,861200,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,861300,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,861400,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,861500,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,861600,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,861700,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,861800,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,861900,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,862000,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,862100,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,862200,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,862300,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,862400,8212.0,0.0,9155.0,0.0,17367.0,0.0
-1,862500,8212.0,0.0,9185.0,30.0,17397.0,30.0
-1,862600,8212.0,0.0,9182.5,-2.5,17394.5,-2.5
-1,862700,8254.0,42.0,9197.5,15.0,17451.5,57.0
-1,862800,8254.0,0.0,9182.5,-15.0,17436.5,-15.0
-1,862900,8254.0,0.0,9177.5,-5.0,17431.5,-5.0
-1,863000,8254.0,0.0,9177.5,0.0,17431.5,0.0
-1,863100,8254.0,0.0,9182.5,5.0,17436.5,5.0
-1,863200,8254.0,0.0,9182.5,0.0,17436.5,0.0
-1,863300,8238.0,-16.0,9182.5,0.0,17420.5,-16.0
-1,863400,8254.0,16.0,9177.5,-5.0,17431.5,11.0
-1,863500,8254.0,0.0,9177.5,0.0,17431.5,0.0
-1,863600,8254.0,0.0,9172.5,-5.0,17426.5,-5.0
-1,863700,8296.0,42.0,9172.5,0.0,17468.5,42.0
-1,863800,8296.0,0.0,9167.5,-5.0,17463.5,-5.0
-1,863900,8296.0,0.0,9172.5,5.0,17468.5,5.0
-1,864000,8296.0,0.0,9170.0,-2.5,17466.0,-2.5
-1,864100,8296.0,0.0,9172.5,2.5,17468.5,2.5
-1,864200,8296.0,0.0,9172.5,0.0,17468.5,0.0
-1,864300,8296.0,0.0,9155.0,-17.5,17451.0,-17.5
